country,month,category,n_tenders,est_total_eur,est_median_eur,est_total_eur_real,est_median_eur_real,n_awards,awd_total_eur,awd_median_eur,awd_total_eur_real,awd_median_eur_real,value_missing_share,group,treat_date,treat_month,treat_month_alt,treated,rel_month,post_eforms,month_2023_10
LV,2024-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-7.0,1,0
LV,2024-02,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-7.0,1,0
LV,2024-02,ict_generic,19.0,39978858.03,990000.0,31352280.30567924,776379.2922581997,9.0,4585785.0,273392.5,3596271.2249982506,214400.2784431312,0.32142857142857145,early,2024-09-01,2024-09,2024-09,0,-7.0,1,0
LV,2024-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-7.0,1,0
LV,2024-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-6.0,1,0
LV,2024-03,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-6.0,1,0
LV,2024-03,ict_generic,20.0,39848950.03,1197045.0,30887504.106396683,927847.0907064354,5.0,1700977.94,485755.5,1318452.8843818116,376516.1940191471,0.4,early,2024-09-01,2024-09,2024-09,0,-6.0,1,0
LV,2024-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-6.0,1,0
LV,2024-04,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-09-01,2024-09,2024-09,0,-5.0,1,0
LV,2024-04,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-5.0,1,0
LV,2024-04,ict_generic,19.0,45515820.03,1411157.0,35095608.945293784,1088092.320423342,9.0,2632556.41,278500.0,2029869.399933702,214741.31598248868,0.35714285714285715,early,2024-09-01,2024-09,2024-09,0,-5.0,1,0
LV,2024-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-5.0,1,0
LV,2024-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-4.0,1,0
LV,2024-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-4.0,1,0
LV,2024-05,ict_generic,17.0,23543390.0,770000.0,18083825.310923122,591441.822499258,11.0,1215789.0,74395.0,933855.1453695459,57143.26543484714,0.21428571428571427,early,2024-09-01,2024-09,2024-09,0,-4.0,1,0
LV,2024-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-4.0,1,0
LV,2024-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-3.0,1,0
LV,2024-06,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-3.0,1,0
LV,2024-06,ict_generic,21.0,43368371.79,1400000.0,33311517.9874065,1075348.768180469,10.0,5026181.96,692500.0,3860641.8423834965,531913.5871178391,0.3870967741935484,early,2024-09-01,2024-09,2024-09,0,-3.0,1,0
LV,2024-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-3.0,1,0
LV,2024-07,cyber_broad,0.0,0.0,,0.0,,1.0,,,,,1.0,early,2024-09-01,2024-09,2024-09,0,-2.0,1,0
LV,2024-07,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-2.0,1,0
LV,2024-07,ict_generic,21.0,49377149.43,1245867.5,37900936.401927404,956303.5822808999,26.0,18548400.99,655000.0,14237390.663388833,502765.2189289707,0.23404255319148937,early,2024-09-01,2024-09,2024-09,0,-2.0,1,0
LV,2024-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-2.0,1,0
LV,2024-08,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-1.0,1,0
LV,2024-08,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-1.0,1,0
LV,2024-08,ict_generic,24.0,19892505.810000002,995867.5,15332068.981321912,767560.8770505418,19.0,9198735.0,325000.0,7089888.066791531,250492.44507068064,0.3023255813953488,early,2024-09-01,2024-09,2024-09,0,-1.0,1,0
LV,2024-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,0,-1.0,1,0
LV,2024-09,cyber_broad,1.0,,,,,1.0,200000.0,200000.0,153895.33154921205,153895.33154921205,0.5,early,2024-09-01,2024-09,2024-09,1,0.0,1,0
LV,2024-09,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,0.0,1,0
LV,2024-09,ict_generic,24.0,48458767.71,826446.28,37287890.61598351,635931.1213410647,19.0,20480829.8,678403.75,15759520.462369908,522015.8501523938,0.13953488372093023,early,2024-09-01,2024-09,2024-09,1,0.0,1,0
LV,2024-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,0.0,1,0
LV,2024-10,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-09-01,2024-09,2024-09,1,1.0,1,0
LV,2024-10,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,1.0,1,0
LV,2024-10,ict_generic,15.0,27144353.71,1932231.4,20859750.02443536,1484871.0131019277,19.0,18019338.7,495000.0,13847406.532621186,380394.9938322368,0.23529411764705882,early,2024-09-01,2024-09,2024-09,1,1.0,1,0
LV,2024-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,1.0,1,0
LV,2024-11,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,2.0,1,0
LV,2024-11,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,2.0,1,0
LV,2024-11,ict_generic,12.0,11433779.4,2216115.7,8776946.74951054,1701163.614338604,32.0,10107100.67,43995.0,7758544.333340233,33772.01524849397,0.1590909090909091,early,2024-09-01,2024-09,2024-09,1,2.0,1,0
LV,2024-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,2.0,1,0
LV,2024-12,cyber_broad,1.0,,,,,1.0,,,,,1.0,early,2024-09-01,2024-09,2024-09,1,3.0,1,0
LV,2024-12,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,3.0,1,0
LV,2024-12,ict_generic,13.0,8148038.84,590069.42,6235069.778598106,451534.9128989809,26.0,36327517.64,347752.0,27798665.644143343,266107.9590100541,0.28205128205128205,early,2024-09-01,2024-09,2024-09,1,3.0,1,0
LV,2024-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,3.0,1,0
LV,2025-01,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,4.0,1,0
LV,2025-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,4.0,1,0
LV,2025-01,ict_generic,13.0,3595757.85,150000.0,2738476.656986043,114237.80901928822,17.0,34893021.480000004,970974.96,26574015.492921077,739480.3469532734,0.3,early,2024-09-01,2024-09,2024-09,1,4.0,1,0
LV,2025-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,4.0,1,0
LV,2025-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,5.0,1,0
LV,2025-02,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,5.0,1,0
LV,2025-02,ict_generic,13.0,1070257.93,250000.0,809103.1137474435,188997.2246567338,13.0,32509124.91,279000.0,24576537.536036365,210920.90271691495,0.34615384615384615,early,2024-09-01,2024-09,2024-09,1,5.0,1,0
LV,2025-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,5.0,1,0
LV,2025-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,6.0,1,0
LV,2025-03,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,6.0,1,0
LV,2025-03,ict_generic,15.0,11817648.760000002,500000.0,8854024.799513819,374610.25366918335,8.0,18681768.990000002,1621280.99,13996764.440665966,1214696.9658658493,0.2608695652173913,early,2024-09-01,2024-09,2024-09,1,6.0,1,0
LV,2025-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,6.0,1,0
LV,2025-04,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,7.0,1,0
LV,2025-04,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,7.0,1,0
LV,2025-04,ict_generic,24.0,33829499.980000004,1240000.0,25072697.762771204,919024.6750385546,17.0,86057602.79,337825.0,63781500.3537716,250378.63777814494,0.2926829268292683,early,2024-09-01,2024-09,2024-09,1,7.0,1,0
LV,2025-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,7.0,1,0
LV,2025-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,8.0,1,0
LV,2025-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,8.0,1,0
LV,2025-05,ict_generic,24.0,60196610.0,1240000.0,44594021.4454097,918599.6784919953,17.0,137722622.54,511600.0,102025771.60186969,378996.44799718127,0.2682926829268293,early,2024-09-01,2024-09,2024-09,1,8.0,1,0
LV,2025-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,8.0,1,0
LV,2025-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,9.0,1,0
LV,2025-06,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,9.0,1,0
LV,2025-06,ict_generic,24.0,92540976.86,523471.07,68405798.00709833,386947.0313799714,19.0,29215660.380000003,448500.0,21596060.7982528,331528.8150955833,0.32558139534883723,early,2024-09-01,2024-09,2024-09,1,9.0,1,0
LV,2025-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,9.0,1,0
LV,2025-07,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,10.0,1,0
LV,2025-07,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,10.0,1,0
LV,2025-07,ict_generic,17.0,23486938.79,700000.0,17345412.62951555,516959.1894977169,28.0,22166554.48,200000.0,16370291.482768267,147702.62557077626,0.24444444444444444,early,2024-09-01,2024-09,2024-09,1,10.0,1,0
LV,2025-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,10.0,1,0
LV,2025-08,cyber_broad,0.0,0.0,,0.0,,1.0,779735.0,779735.0,576756.1609773526,576756.1609773526,0.0,early,2024-09-01,2024-09,2024-09,1,11.0,1,0
LV,2025-08,cyber_strict,1.0,64900.0,64900.0,48005.37983729112,48005.37983729112,0.0,0.0,,0.0,,0.0,early,2024-09-01,2024-09,2024-09,1,11.0,1,0
LV,2025-08,ict_generic,17.0,54163525.0,700000.0,40063799.55241315,517777.5945470537,18.0,14343752.99,414750.0,10609819.885627586,306783.2247691293,0.2571428571428571,early,2024-09-01,2024-09,2024-09,1,11.0,1,0
LV,2025-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,11.0,1,0
LV,2025-09,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,12.0,1,0
LV,2025-09,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,12.0,1,0
LV,2025-09,ict_generic,21.0,63991560.34,557851.24,47277289.1357635,412143.32371480647,10.0,3501927.27,360600.0,2587241.61743428,266413.1077875873,0.25806451612903225,early,2024-09-01,2024-09,2024-09,1,12.0,1,0
LV,2025-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,12.0,1,0
LV,2025-10,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,13.0,1,0
LV,2025-10,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,13.0,1,0
LV,2025-10,ict_generic,23.0,60529497.11,611000.0,44607818.08410516,450282.55892919726,18.0,31810939.14,450000.0,23443389.652864415,331631.99921135645,0.14634146341463414,early,2024-09-01,2024-09,2024-09,1,13.0,1,0
LV,2025-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,13.0,1,0
LV,2025-11,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,14.0,1,0
LV,2025-11,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,14.0,1,0
LV,2025-11,ict_generic,22.0,51073056.14,525000.0,37767869.36915732,388230.7603534687,7.0,123054496.0,700000.0,90997220.08951025,517641.01380462496,0.3448275862068966,early,2024-09-01,2024-09,2024-09,1,14.0,1,0
LV,2025-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,14.0,1,0
LV,2025-12,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,15.0,1,0
LV,2025-12,cyber_strict,0.0,0.0,,0.0,,1.0,74800.0,74800.0,55335.534591194955,55335.534591194955,0.0,early,2024-09-01,2024-09,2024-09,1,15.0,1,0
LV,2025-12,ict_generic,17.0,10948163.0,550000.0,8099230.647012576,406878.93081761,25.0,89859863.46,240800.0,66476518.48731132,178138.9937106918,0.2857142857142857,early,2024-09-01,2024-09,2024-09,1,15.0,1,0
LV,2025-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,15.0,1,0
LV,2026-01,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,16.0,1,0
LV,2026-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,16.0,1,0
LV,2026-01,ict_generic,12.0,10280082.32,270000.0,,,14.0,7396885.7,565019.0,,,0.2692307692307692,early,2024-09-01,2024-09,2024-09,1,16.0,1,0
LV,2026-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,16.0,1,0
LV,2026-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,17.0,1,0
LV,2026-02,cyber_strict,1.0,454546.0,454546.0,,,0.0,0.0,,0.0,,0.0,early,2024-09-01,2024-09,2024-09,1,17.0,1,0
LV,2026-02,ict_generic,19.0,16484199.76,302675.64,,,22.0,111322441.66,253800.0,,,0.2926829268292683,early,2024-09-01,2024-09,2024-09,1,17.0,1,0
LV,2026-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,17.0,1,0
LV,2026-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,18.0,1,0
LV,2026-03,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-09-01,2024-09,2024-09,1,18.0,1,0
LV,2026-03,ict_generic,12.0,6411461.4,158677.69,,,15.0,8206734.78,400000.0,,,0.2962962962962963,early,2024-09-01,2024-09,2024-09,1,18.0,1,0
LV,2026-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,18.0,1,0
LV,2026-04,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-09-01,2024-09,2024-09,1,19.0,1,0
LV,2026-04,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-09-01,2024-09,2024-09,1,19.0,1,0
LV,2026-04,ict_generic,6.0,2558529.75,75300.0,,,12.0,10912342.95,232477.315,,,0.3333333333333333,early,2024-09-01,2024-09,2024-09,1,19.0,1,0
LV,2026-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,19.0,1,0
LV,2026-05,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-09-01,2024-09,2024-09,1,20.0,1,0
LV,2026-05,cyber_strict,0.0,0.0,,0.0,,1.0,,,,,1.0,early,2024-09-01,2024-09,2024-09,1,20.0,1,0
LV,2026-05,ict_generic,11.0,983677.69,154338.845,,,10.0,4167608.04,241600.0,,,0.38095238095238093,early,2024-09-01,2024-09,2024-09,1,20.0,1,0
LV,2026-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,20.0,1,0
LV,2026-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,21.0,1,0
LV,2026-06,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,21.0,1,0
LV,2026-06,ict_generic,17.0,86031910.44,330000.0,,,12.0,905034639.8,2600000.0,,,0.3103448275862069,early,2024-09-01,2024-09,2024-09,1,21.0,1,0
LV,2026-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,21.0,1,0
LV,2026-07,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,22.0,1,0
LV,2026-07,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,22.0,1,0
LV,2026-07,ict_generic,13.0,91267527.75,465000.0,,,9.0,120269831.79,459924.79,,,0.2727272727272727,early,2024-09-01,2024-09,2024-09,1,22.0,1,0
LV,2026-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-09-01,2024-09,2024-09,1,22.0,1,0
SE,2021-01,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-60.0,0,0
SE,2021-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-60.0,0,0
SE,2021-01,ict_generic,46.0,,,,,43.0,203146565.8462945,594341.8654410016,206428648.0744743,603944.188108386,0.6292134831460674,late,2026-01-15,2026-01,2026-01,0,-60.0,0,0
SE,2021-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-60.0,0,0
SE,2021-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-59.0,0,0
SE,2021-02,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-59.0,0,0
SE,2021-02,ict_generic,67.0,,,,,79.0,873334317.5394251,376659.0343651809,884353383.1045669,381411.4304545347,0.589041095890411,late,2026-01-15,2026-01,2026-01,0,-59.0,0,0
SE,2021-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-59.0,0,0
SE,2021-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-58.0,0,0
SE,2021-03,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-58.0,0,0
SE,2021-03,ict_generic,85.0,,,,,59.0,266681648.70392948,590016.9138181962,269774459.13265115,596859.5686204581,0.7013888888888888,late,2026-01-15,2026-01,2026-01,0,-58.0,0,0
SE,2021-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-58.0,0,0
SE,2021-04,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2026-01-15,2026-01,2026-01,0,-57.0,0,0
SE,2021-04,cyber_strict,0.0,0.0,,0.0,,1.0,295217.47687463096,295217.47687463096,297768.8055652888,297768.8055652888,0.0,late,2026-01-15,2026-01,2026-01,0,-57.0,0,0
SE,2021-04,ict_generic,107.0,,,,,62.0,214783352.5585515,688840.7793741389,216639553.4022807,694793.8796523405,0.7810650887573964,late,2026-01-15,2026-01,2026-01,0,-57.0,0,0
SE,2021-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-57.0,0,0
SE,2021-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-56.0,0,0
SE,2021-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-56.0,0,0
SE,2021-05,ict_generic,90.0,,,,,56.0,228249689.17227578,591301.9483399198,229698035.5619594,595054.0237324282,0.678082191780822,late,2026-01-15,2026-01,2026-01,0,-56.0,0,0
SE,2021-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-56.0,0,0
SE,2021-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-55.0,0,0
SE,2021-06,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2026-01-15,2026-01,2026-01,0,-55.0,0,0
SE,2021-06,ict_generic,86.0,,,,,82.0,130184047.0960345,774838.888229945,130914730.28867933,779187.8216458773,0.6428571428571429,late,2026-01-15,2026-01,2026-01,0,-55.0,0,0
SE,2021-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-55.0,0,0
SE,2021-07,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-54.0,0,0
SE,2021-07,cyber_strict,0.0,0.0,,0.0,,1.0,,,,,1.0,late,2026-01-15,2026-01,2026-01,0,-54.0,0,0
SE,2021-07,ict_generic,48.0,,,,,55.0,73621904.90198961,549132.6645681954,73826818.53577021,550661.0788339506,0.5825242718446602,late,2026-01-15,2026-01,2026-01,0,-54.0,0,0
SE,2021-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-54.0,0,0
SE,2021-08,cyber_broad,0.0,0.0,,0.0,,1.0,1566216.7056589366,1566216.7056589366,1562916.0322065004,1562916.0322065004,0.0,late,2026-01-15,2026-01,2026-01,0,-53.0,0,0
SE,2021-08,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-53.0,0,0
SE,2021-08,ict_generic,32.0,,,,,41.0,66916525.64190413,518809.2837495228,66775504.54379078,517715.9356684033,0.5753424657534246,late,2026-01-15,2026-01,2026-01,0,-53.0,0,0
SE,2021-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-53.0,0,0
SE,2021-09,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-52.0,0,0
SE,2021-09,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-52.0,0,0
SE,2021-09,ict_generic,64.0,,,,,67.0,771577314.1284044,511454.1343034117,766007777.1018686,507762.2648222626,0.6335877862595419,late,2026-01-15,2026-01,2026-01,0,-52.0,0,0
SE,2021-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-52.0,0,0
SE,2021-10,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-51.0,0,0
SE,2021-10,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2026-01-15,2026-01,2026-01,0,-51.0,0,0
SE,2021-10,ict_generic,79.0,,,,,72.0,187887889.5551777,397386.5568781885,186130248.57873574,393669.1118767578,0.6556291390728477,late,2026-01-15,2026-01,2026-01,0,-51.0,0,0
SE,2021-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-51.0,0,0
SE,2021-11,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-50.0,0,0
SE,2021-11,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-50.0,0,0
SE,2021-11,ict_generic,72.0,,,,,66.0,63823450.96009317,436586.41833982023,62876864.48278343,430111.2623656319,0.6231884057971014,late,2026-01-15,2026-01,2026-01,0,-50.0,0,0
SE,2021-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-50.0,0,0
SE,2021-12,cyber_broad,2.0,,,,,1.0,340712.1858146915,340712.1858146915,331054.02957857016,331054.02957857016,0.6666666666666666,late,2026-01-15,2026-01,2026-01,0,-49.0,0,0
SE,2021-12,cyber_strict,0.0,0.0,,0.0,,1.0,230392.3057453809,230392.3057453809,223861.3832332658,223861.3832332658,0.0,late,2026-01-15,2026-01,2026-01,0,-49.0,0,0
SE,2021-12,ict_generic,79.0,,,,,60.0,497268544.76958126,681424.371629383,483172490.9838637,662108.0591571403,0.6834532374100719,late,2026-01-15,2026-01,2026-01,0,-49.0,0,0
SE,2021-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-49.0,0,0
SE,2022-01,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2026-01-15,2026-01,2026-01,0,-48.0,0,0
SE,2022-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2026-01-15,2026-01,2026-01,0,-48.0,0,0
SE,2022-01,ict_generic,39.0,,,,,71.0,691988772.8207455,772357.3311192422,676717409.0964899,755312.329535564,0.42727272727272725,late,2026-01-15,2026-01,2026-01,0,-48.0,0,0
